"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase"
"1003742","1","2","0","1","0","1","336","472","271","637323"
"1003743","0","3","7","1","2","1","82","174","69","191505"
"1003744","1","2","0","2","1","0","116","66","69","156564"
"1003745","0","2","9","2","4","0","640","615","233","796093"
"1003746","1","2","5","1","0","1","905","1254","926","2013623"
"1003747","1","4","13","2","1","1","249","252","99","350766"
"1003748","1","1","4","2","2","0","95","70","13","109279"
"1003749","0","2","0","2","4","0","363","389","229","525557"
"1003750","0","1","4","2","2","1","94","87","74","180068"
"1003751","0","3","12","1","4","0","1321","1839","944","1876430"
"1003752","0","1","1","1","4","0","631","620","361","901362"
"1003753","1","2","7","2","0","1","183","129","81","274503"
"1003754","1","6","7","2","1","1","1071","985","580","1664874"
"1003755","0","5","14","2","1","1","286","217","51","368010"
"1003756","1","1","12","1","4","0","1045","1354","831","2335014"
"1003757","1","2","7","1","1","0","575","927","642","1357443"
"1003758","0","3","5","2","2","1","143","191","57","212662"
"1003759","1","3","6","2","2","0","276","243","107","450454"
"1003760","1","5","0","1","0","1","1067","1402","974","1911418"
"1003761","1","2","17","2","2","1","361","768","615","1288970"
"1003762","1","5","6","1","0","1","1886","2058","1098","1746292"
"1003763","1","2","2","0","1","0","222","509","439","993851"
"1003764","1","2","1","2","3","1","106","92","33","151362"
"1003766","0","1","1","1","1","0","317","389","172","429008"
"1003767","1","2","0","2","2","0","190","156","83","141943"
"1003769","1","2","15","1","0","0","1196","1312","592","2208360"
"1003770","0","3","3","2","1","1","760","1329","842","1585557"
"1003771","1","2","1","1","0","0","1286","1755","1195","2016649"
"1003772","1","3","17","1","0","1","162","135","129","292837"
"1003773","1","3","6","1","1","0","1032","1082","595","1720163"
"1003774","1","2","0","2","3","0","196","211","152","361437"
"1003775","1","3","12","1","2","0","263","352","140","441096"
"1003776","0","2","4","1","0","0","127","101","68","215912"
"1003777","1","1","4","1","0","0","208","455","473","666510"
"1003779","0","4","2","2","0","1","196","258","109","190233"
"1003780","1","0","0","2","0","0","928","1267","819","2002481"
"1003781","0","6","11","2","4","0","206","273","181","324814"
"1003782","0","2","0","1","3","0","220","212","84","339609"
"1003784","0","2","1","2","0","0","147","173","77","212430"
"1003785","0","2","20","2","1","0","77","67","116","148081"
"1003787","0","2","0","1","0","1","68","50","51","102297"
"1003788","0","1","0","2","4","1","62","118","31","90213"
"1003789","0","2","0","0","0","0","428","566","318","844854"
"1003790","0","2","17","0","1","0","372","497","360","841694"
"1003791","1","5","18","2","2","0","550","541","165","623388"
"1003793","1","1","4","2","3","0","387","365","134","438760"
"1003794","0","1","4","1","3","0","193","176","41","226228"
"1003795","0","1","4","2","3","1","144","99","41","164983"
"1003796","1","4","14","2","4","1","688","745","288","989991"
"1003797","1","2","7","2","3","0","66","54","119","210909"
"1003798","1","2","7","2","3","0","109","108","81","200512"
"1003799","1","1","0","2","4","1","239","536","503","778800"
"1003800","1","1","1","1","1","1","156","248","212","451831"
"1003801","1","1","12","1","0","0","698","525","217","561907"
"1003802","1","1","0","2","0","1","34","58","46","121287"
"1003804","1","2","6","1","3","0","906","724","365","1087380"
"1003805","0","3","1","2","1","0","215","286","155","309573"
"1003806","1","1","4","0","4","0","927","706","224","575307"
"1003810","1","5","7","2","1","0","238","315","183","436738"
"1003811","1","2","15","0","0","0","327","313","176","577734"
"1003812","1","3","17","1","0","0","223","518","556","696324"
"1003814","1","2","15","0","1","1","119","110","116","207593"
"1003815","1","2","17","2","0","0","341","476","201","796421"
"1003816","0","2","3","0","1","1","777","940","622","1762828"
"1003817","1","3","3","2","1","1","158","320","230","280641"
"1003819","1","2","12","1","1","0","270","448","421","755508"
"1003820","1","2","17","2","2","1","130","272","330","441308"
"1003822","1","4","20","2","1","0","517","659","292","965895"
"1003825","1","1","1","1","0","0","1609","1599","878","2079067"
"1003827","1","5","2","2","1","1","687","702","485","991347"
"1003828","1","2","20","1","1","0","105","176","149","304636"
"1003830","1","1","4","2","1","0","521","326","112","693722"
"1003831","0","1","6","2","1","0","416","537","416","669356"
"1003832","0","2","7","1","1","1","327","303","47","528171"
"1003833","1","2","1","1","2","0","692","1069","596","1686874"
"1003835","1","2","7","1","3","0","315","283","138","542832"
"1003837","1","2","17","2","0","0","678","566","212","856613"
"1003838","0","2","14","1","2","1","105","44","33","84320"
"1003839","1","5","14","2","3","1","229","404","341","617644"
"1003840","0","2","0","1","3","0","197","239","198","388518"
"1003843","0","0","10","1","2","0","170","223","104","133988"
"1003844","1","1","4","2","3","1","556","494","130","599469"
"1003845","1","2","12","2","1","1","194","277","170","398325"
"1003846","1","3","0","2","0","0","180","219","114","302041"
"1003847","1","2","7","1","1","0","1172","1776","1147","1956536"
"1003848","1","2","15","2","1","0","276","303","104","402661"
"1003849","1","3","0","2","4","0","136","356","276","369358"
"1003850","1","1","3","1","0","0","1350","1571","642","2233172"
"1003852","1","5","16","1","4","1","200","234","78","352113"
"1003853","1","2","14","1","1","1","697","1419","877","2423351"
"1003854","1","2","14","2","1","1","237","301","179","473724"
"1003855","1","2","17","2","1","1","253","588","370","697389"
"1003856","0","3","20","2","1","1","139","172","90","279288"
"1003857","1","1","14","2","4","0","126","104","77","237302"
"1003858","0","4","9","1","2","1","488","826","508","984958"
"1003859","1","2","0","2","1","0","561","1291","1085","1975138"
"1003860","1","4","17","2","0","0","477","839","575","939799"
"1003861","1","1","4","2","3","0","152","180","83","281070"
"1003862","1","2","17","0","3","0","121","134","96","201857"
"1003864","1","5","20","2","0","1","896","898","411","1419191"
"1003865","0","0","10","2","2","0","229","190","67","178697"
"1003866","1","4","14","2","3","1","359","373","215","434659"
"1003868","1","1","12","2","0","0","879","1228","588","1462146"
"1003869","1","1","17","2","0","0","129","162","104","179695"
"1003871","1","1","4","2","4","0","310","367","162","468067"
"1003872","1","2","1","2","2","0","177","197","91","314540"
"1003873","0","4","2","2","4","0","323","251","166","453235"
"1003874","1","2","7","0","3","0","267","665","584","1016365"
"1003875","1","2","0","2","4","0","152","211","114","302417"
"1003876","1","2","0","2","3","0","132","95","86","189889"
"1003879","1","2","3","2","1","1","91","100","75","166909"
"1003880","1","2","7","2","2","0","216","184","132","318528"
"1003881","1","1","2","1","1","1","206","191","60","319281"
"1003882","1","6","14","2","1","1","695","717","450","1084922"
"1003886","1","3","7","0","4","1","220","379","258","499883"
"1003887","1","1","4","2","1","0","852","1044","666","1504347"
"1003888","1","4","17","2","0","1","483","475","266","622607"
"1003889","1","4","6","2","0","1","609","571","232","856437"
"1003890","1","1","4","2","3","0","280","330","118","478478"
"1003891","0","6","16","0","1","1","365","342","239","508869"
"1003893","1","2","6","2","4","1","202","131","45","238707"
"1003894","1","3","16","0","2","1","598","521","253","942900"
"1003895","0","3","0","2","0","1","232","391","144","257901"
"1003896","1","3","0","1","2","0","468","640","509","714580"
"1003897","1","6","17","2","3","0","71","58","11","170895"
"1003898","1","4","11","2","0","0","421","416","174","598848"
"1003900","0","2","14","1","2","1","844","1378","823","2112627"
"1003901","1","1","14","2","0","0","198","237","83","353478"
"1003902","1","2","5","2","2","0","136","664","693","1746322"
"1003903","1","2","0","2","1","0","480","445","297","832194"
"1003904","1","0","10","2","1","0","224","324","204","537549"
"1003905","1","2","17","2","3","0","144","379","225","426211"
"1003906","1","5","17","2","1","0","78","230","227","533883"
"1003907","0","1","14","1","2","1","163","240","95","249836"
"1003908","1","2","0","1","2","0","603","669","321","794183"
"1003909","1","1","17","0","2","0","258","293","157","386414"
"1003910","1","2","20","0","2","0","644","1065","779","1478302"
"1003912","1","2","4","0","2","0","309","513","315","730356"
"1003913","1","1","17","1","0","0","405","558","354","722967"
"1003914","1","3","4","2","3","0","341","659","436","843972"
"1003917","0","3","9","0","0","0","336","632","365","586372"
"1003918","1","2","18","2","1","0","89","74","20","121259"
"1003919","1","4","0","2","3","0","161","269","188","413611"
"1003920","1","3","17","2","1","0","127","232","158","420486"
"1003921","1","2","14","2","2","1","296","289","101","433413"
"1003922","1","1","4","1","1","0","363","468","358","701411"
"1003923","1","3","2","2","2","0","244","413","395","574829"
"1003924","1","5","12","2","1","1","343","377","61","370751"
"1003925","1","2","12","2","1","1","358","372","206","664740"
"1003927","0","2","16","2","2","0","509","690","289","882873"
"1003928","1","2","0","2","1","1","41","143","107","136549"
"1003930","1","6","3","2","0","1","625","834","538","1040292"
"1003931","1","2","5","2","1","0","758","1294","799","1414837"
"1003932","1","2","7","2","0","1","129","81","64","186059"
"1003934","1","2","0","1","2","0","1971","2520","1412","2278566"
"1003935","1","3","18","2","4","0","454","658","358","919284"
"1003937","1","6","2","2","2","1","107","277","255","542072"
"1003938","1","2","2","2","2","0","283","313","146","513298"
"1003939","1","4","7","2","1","1","92","110","27","164309"
"1003940","1","3","20","1","3","1","1520","1485","789","2440164"
"1003941","1","4","17","2","0","1","162","301","228","254722"
"1003942","1","1","4","1","4","0","1870","2259","1231","2370980"
"1003943","0","3","7","2","2","1","221","229","107","293277"
"1003944","0","3","16","2","1","0","152","141","71","190348"
"1003945","0","4","1","1","2","0","1601","1906","859","2357711"
"1003946","0","2","12","1","0","0","585","1085","698","1467886"
"1003947","1","2","0","2","3","0","259","460","374","624477"
"1003948","0","4","12","2","1","1","263","307","244","366008"
"1003949","1","4","0","2","3","0","398","348","266","407432"
"1003950","1","2","4","2","3","0","262","261","131","282562"
"1003951","0","1","4","2","3","1","195","670","810","1407141"
"1003952","0","4","1","2","3","0","163","176","81","278113"
"1003953","1","2","12","0","4","0","473","878","896","1462953"
"1003954","1","1","4","2","4","0","85","165","234","274015"
"1003955","1","3","0","2","0","1","193","607","552","1059521"
"1003956","1","2","0","2","4","0","83","88","106","188993"
"1003957","1","3","11","1","1","0","1177","1776","940","2022583"
"1003958","1","4","7","2","1","0","487","750","409","890619"
"1003960","0","3","14","2","1","1","83","93","22","97393"
"1003961","1","2","1","2","1","0","863","1161","714","1282578"
"1003962","0","6","0","0","4","0","195","220","175","381069"
"1003964","1","6","16","2","1","1","108","252","151","499260"
"1003965","1","1","11","2","3","0","937","1499","783","1845363"
"1003966","1","2","0","2","2","1","175","178","109","250438"
"1003967","0","1","2","0","1","0","1228","1446","650","1501681"
"1003968","1","2","2","2","1","0","91","403","389","721227"
"1003970","0","2","2","2","2","1","823","1147","606","1365468"
"1003971","0","1","4","1","0","0","1206","1198","451","1635171"
"1003972","0","2","6","2","3","0","119","61","19","128558"
"1003973","1","2","7","0","1","1","173","213","81","377752"
"1003974","1","3","0","2","1","1","360","429","245","632984"
"1003975","0","2","5","1","1","0","310","355","171","516318"
"1003976","0","2","0","1","4","0","943","843","333","1253796"
"1003977","1","3","14","2","4","1","113","125","46","128291"
"1003978","1","3","13","2","2","1","557","641","338","947776"
"1003979","0","5","9","2","1","1","231","282","245","595068"
"1003980","1","2","4","2","2","0","209","238","62","183255"
"1003981","0","4","0","2","3","1","674","749","258","870897"
"1003982","1","6","13","2","2","0","238","406","223","378034"
"1003983","1","2","0","1","1","0","478","755","501","696207"
"1003984","1","2","7","2","1","1","60","278","303","442196"
"1003985","1","4","16","2","1","1","1337","907","205","1449509"
"1003987","0","1","4","2","2","0","189","188","9","208088"
"1003988","0","2","14","1","4","0","647","692","278","960906"
"1003989","1","5","12","0","0","1","623","658","294","1060499"
"1003990","1","2","16","1","1","0","209","205","151","301602"
"1003991","1","2","7","2","0","0","162","91","72","235326"
"1003993","1","2","0","1","2","0","980","1094","658","1608146"
"1003994","1","5","7","1","2","1","470","676","633","1209200"
"1003995","1","3","17","2","3","1","293","815","494","1054386"
"1003996","1","1","14","2","1","0","130","433","406","843545"
"1003997","1","3","17","1","1","1","558","1181","981","2024395"
"1003998","1","4","0","2","4","1","1588","1372","617","1199641"
"1004000","1","3","7","1","3","0","230","277","266","414074"
"1004001","0","2","1","1","1","1","1431","1284","436","1634346"
"1004002","1","4","16","2","0","1","64","198","178","375123"
"1004004","1","5","0","2","1","1","118","545","565","729834"
"1004005","1","3","7","2","3","0","723","1025","540","1417991"
"1004006","1","0","7","2","3","0","311","789","558","1085469"
"1004008","1","1","1","1","2","1","80","106","25","126397"
"1004009","1","1","7","2","4","0","1290","1057","357","1032480"
"1004010","1","2","14","2","0","0","91","72","25","94402"
"1004011","1","2","17","1","4","0","254","197","19","172540"
"1004012","1","1","4","2","0","0","92","179","100","227736"
"1004013","1","2","1","2","4","1","583","1014","744","1151555"
"1004014","1","2","0","2","2","1","633","545","341","1110657"
"1004015","0","4","3","1","2","1","390","354","182","476001"
"1004017","1","2","14","2","3","0","144","125","30","165115"
"1004018","0","4","20","2","2","1","132","617","662","1194312"
"1004019","1","3","17","2","1","1","69","60","58","75670"
"1004020","1","2","6","2","1","1","80","303","345","595186"
"1004022","1","3","14","1","1","1","1365","2113","1126","2163517"
"1004023","0","3","9","2","1","1","318","341","251","466015"
"1004024","1","2","5","1","3","1","884","829","302","872130"
"1004025","0","6","6","2","2","1","94","89","22","152448"
"1004026","1","2","7","2","2","0","868","1260","707","1549537"
"1004027","0","2","7","2","0","1","199","366","202","452845"
"1004029","0","6","3","2","4","1","327","254","64","304666"
"1004030","1","3","7","1","3","1","389","373","238","556319"
"1004031","1","2","0","2","0","1","240","181","96","263386"
"1004032","1","2","12","1","1","0","245","613","546","1308159"
"1004034","1","2","0","2","1","1","380","427","142","669839"
"1004035","1","1","4","2","1","1","123","225","110","379335"
"1004036","1","2","1","2","2","1","347","309","208","525865"
"1004037","1","5","16","2","2","0","212","198","57","226814"
"1004038","1","5","6","2","1","1","127","55","35","132536"
"1004039","1","2","16","0","2","1","164","206","148","402596"
"1004040","1","2","20","1","2","1","478","692","459","910999"
"1004042","1","3","15","1","3","1","1184","1829","1092","2333608"
"1004043","0","2","15","1","3","0","444","578","424","795595"
"1004044","0","3","3","1","1","0","197","218","84","313566"
"1004045","1","6","13","2","2","0","139","89","67","178246"
"1004046","1","4","17","2","0","0","136","130","108","227662"
"1004047","1","1","4","1","1","1","80","203","236","485297"
"1004049","1","4","11","0","3","1","756","1688","1290","2279081"
"1004050","1","3","6","1","1","0","580","634","291","1114697"
"1004051","1","1","14","2","2","0","399","352","129","377603"
"1004052","1","2","2","1","0","0","133","143","93","235451"
"1004055","1","5","0","1","4","1","1048","1705","1192","1912609"
"1004056","1","0","10","1","1","0","49","37","69","75931"
"1004057","1","3","6","2","1","1","113","104","67","207609"
"1004059","1","2","14","2","1","1","122","114","39","108873"
"1004060","1","2","18","2","2","1","739","953","491","1316414"
"1004061","1","5","6","2","1","1","109","112","68","176170"
"1004062","1","2","7","2","1","0","1096","1410","613","1849674"
"1004063","0","3","1","2","4","0","138","227","166","338881"
"1004066","1","2","0","2","2","0","326","401","208","484721"
"1004067","1","4","20","2","4","1","279","199","63","276663"
"1004068","1","6","3","2","2","1","68","76","10","104817"
"1004069","1","3","15","2","1","1","87","79","55","209699"
"1004070","1","2","15","2","2","0","350","555","469","869242"
"1004071","1","2","17","2","3","1","308","388","234","514376"
"1004072","1","5","6","1","4","0","842","858","433","1280935"
"1004075","1","2","16","1","3","1","110","199","111","354730"
"1004076","1","2","17","0","2","0","171","269","99","223448"
"1004077","0","3","2","0","3","0","492","1025","846","1319038"
"1004078","1","2","15","2","0","0","904","774","323","1209401"
"1004080","1","3","1","2","2","0","242","416","253","608989"
"1004081","1","1","12","2","2","0","149","140","49","238591"
"1004082","1","2","20","1","4","0","493","445","161","636888"
"1004084","1","6","13","2","0","0","639","574","151","952395"
"1004086","0","0","10","1","2","0","810","1062","760","1938500"
"1004088","1","2","3","1","4","1","1346","1579","823","2003034"
"1004090","1","6","6","2","1","1","701","635","327","1012335"
"1004091","1","2","17","0","2","1","430","308","145","526756"
"1004092","0","2","0","2","4","0","202","234","98","286054"
"1004093","1","2","4","2","2","0","608","553","234","902859"
"1004094","1","2","17","2","3","0","794","1101","525","1568731"
"1004097","1","2","7","2","3","0","133","193","53","139952"
"1004098","1","3","7","2","4","0","161","456","416","948155"
"1004099","1","3","17","2","0","0","456","395","165","648252"
"1004101","1","1","4","2","3","0","294","284","310","544711"
"1004102","1","0","10","2","1","0","502","469","161","328503"
"1004103","1","1","16","2","1","0","507","548","230","598458"
"1004104","1","1","16","2","1","0","247","674","505","941681"
"1004105","1","5","7","2","1","1","157","175","94","194710"
"1004106","1","2","16","2","1","0","97","68","29","94472"
"1004107","0","2","0","1","1","0","787","1244","772","2265435"
"1004108","1","3","17","2","2","1","127","111","68","171107"
"1004109","1","3","3","1","0","0","111","158","94","248036"
"1004110","0","4","7","2","3","1","107","100","30","150119"
"1004111","1","2","15","1","4","0","162","298","141","248563"
"1004112","1","4","18","1","3","1","729","902","699","1654271"
"1004114","1","3","14","1","1","0","510","769","489","974011"
"1004117","1","1","4","1","4","0","573","996","700","1523172"
"1004118","1","2","3","2","3","0","614","762","425","1261040"
"1004119","1","5","1","2","2","0","201","229","145","360131"
"1004120","1","2","16","2","1","1","171","110","45","189606"
"1004121","1","4","7","1","3","0","451","706","453","812441"
"1004122","1","1","19","2","4","0","668","1099","731","1590849"
"1004123","0","2","4","2","1","0","433","519","189","370729"
"1004124","1","2","18","2","1","1","590","960","647","1350161"
"1004126","1","2","17","1","1","0","924","1284","852","1875299"
"1004127","1","5","17","1","1","1","133","282","467","726058"
"1004128","1","3","6","2","1","0","214","228","99","276249"
"1004129","1","6","11","2","4","1","149","72","48","172397"
"1004130","1","3","6","1","4","1","220","817","827","1418637"
"1004131","1","4","7","2","2","1","533","532","324","722849"
"1004132","1","2","17","2","2","0","343","563","442","1047136"
"1004133","1","4","4","2","2","0","390","479","401","523343"
"1004134","0","4","12","2","2","0","478","459","258","513509"
"1004135","1","0","10","2","1","0","187","240","151","512109"
"1004136","1","5","16","2","4","0","151","163","78","336836"
"1004137","1","2","7","2","1","0","212","211","115","378063"
"1004138","1","2","7","1","1","1","172","392","304","503620"
"1004139","1","6","14","1","1","1","1255","1466","586","2003714"
"1004141","1","3","17","1","2","0","726","1068","704","1392695"
"1004142","1","6","7","2","1","1","110","122","63","129173"
"1004144","1","1","4","2","3","0","407","632","501","744150"
"1004145","0","5","1","2","0","1","148","105","0","162490"
"1004147","0","5","7","2","1","1","102","187","222","423524"
"1004148","0","3","7","2","3","0","95","343","366","737840"
"1004149","1","3","1","2","3","1","139","171","63","242504"
"1004150","1","2","0","1","3","0","1147","1221","720","1926363"
"1004152","1","2","14","2","1","1","408","480","240","779474"
"1004153","1","5","17","1","3","1","239","641","435","985855"
"1004155","1","5","17","2","1","0","230","236","256","414898"
"1004157","1","5","18","1","1","1","209","199","99","259381"
"1004158","0","0","10","0","1","0","53","50","52","105279"
"1004159","0","5","9","2","1","1","67","70","71","91575"
"1004160","1","3","20","0","4","1","484","776","485","764187"
"1004161","1","4","0","1","3","1","1084","1558","1137","1949213"
"1004162","0","2","14","1","3","0","500","444","151","682139"
"1004163","1","6","7","2","1","1","71","47","46","121799"
"1004164","1","3","1","2","0","1","186","204","141","273939"
"1004165","0","2","14","0","1","0","170","131","42","218914"
"1004166","0","2","7","2","0","1","89","80","53","76492"
"1004168","0","4","6","2","4","1","385","419","221","569871"
"1004170","1","4","7","2","4","1","327","422","140","551429"
"1004171","1","6","16","2","2","1","499","460","191","645403"
"1004172","1","3","7","2","1","1","210","314","159","425438"
"1004173","0","1","11","2","1","0","104","271","227","444779"
"1004174","0","3","3","2","3","0","166","255","79","299654"
"1004175","1","3","0","2","1","0","268","226","153","482829"
"1004176","1","4","7","2","4","0","69","86","46","111651"
"1004177","1","3","17","2","2","0","350","495","397","1058708"
"1004179","0","3","20","2","3","1","540","717","442","1076388"
"1004180","1","6","13","2","1","1","311","328","195","531531"
"1004181","0","2","7","2","2","0","325","396","198","465343"
"1004183","1","2","1","1","4","0","958","1517","1045","1809154"
"1004184","1","5","7","2","0","1","82","129","14","127039"
"1004185","1","2","14","2","3","0","201","202","98","192080"
"1004187","0","6","20","2","2","1","275","203","106","413040"
"1004188","1","5","7","2","3","0","115","143","124","241663"
"1004189","1","3","14","2","2","1","147","139","33","204706"
"1004190","1","4","17","2","0","0","263","450","447","389899"
"1004193","1","6","13","2","1","0","731","1158","753","1443905"
"1004194","1","1","4","2","1","1","593","631","186","842664"
"1004196","1","3","14","2","1","1","146","162","13","164195"
"1004197","0","4","1","1","2","0","76","67","58","130050"
"1004198","1","1","4","2","0","0","230","227","70","231643"
"1004199","0","2","9","2","2","0","161","183","93","256445"
"1004200","1","4","7","2","1","0","144","323","255","342596"
"1004203","1","2","18","2","2","1","479","515","373","935533"
"1004204","1","3","7","2","4","0","808","1164","703","1903560"
"1004206","0","3","1","2","1","0","117","169","150","322874"
"1004207","1","3","1","2","4","0","740","695","509","1335285"
"1004208","0","3","0","2","0","0","135","278","142","268784"
"1004209","1","6","0","2","1","0","148","106","20","157881"
"1004210","1","2","17","2","0","0","232","565","597","766279"
"1004215","1","2","7","0","2","0","1026","1026","394","1641548"
"1004216","1","2","17","2","2","0","74","73","89","179050"
"1004217","1","1","4","1","2","0","1083","1410","949","2417147"
"1004218","1","5","17","2","2","1","246","369","174","438703"
"1004220","1","3","0","1","0","1","704","799","309","988439"
"1004221","1","3","4","2","2","1","430","350","171","585132"
"1004222","0","4","17","2","2","0","393","417","314","710606"
"1004223","0","3","17","0","2","0","499","615","508","786695"
"1004224","0","4","1","2","1","1","939","1239","620","1450383"
"1004225","0","2","3","0","4","0","486","458","197","663978"
"1004226","0","3","6","2","1","0","112","135","62","192495"
"1004228","1","5","18","2","1","0","80","110","16","100315"
"1004229","1","3","17","2","2","1","137","138","82","249046"
"1004231","0","5","18","2","4","0","177","169","148","339704"
"1004232","0","3","20","1","0","1","179","271","150","306063"
"1004233","1","3","4","2","0","0","348","647","370","781557"
"1004234","0","4","3","1","1","0","473","688","474","779109"
"1004235","1","5","2","2","1","0","487","499","219","714907"
"1004236","0","2","3","2","4","1","285","228","71","319915"
"1004237","1","2","14","2","4","1","288","460","281","783845"
"1004239","1","5","7","1","1","0","215","281","234","502597"
"1004240","1","3","17","2","3","0","177","178","150","383206"
"1004241","1","3","7","2","1","1","313","358","209","550254"
"1004242","1","5","7","1","4","1","179","515","562","940866"
"1004243","1","6","7","2","2","1","217","695","506","1126155"
"1004245","1","5","12","2","3","0","314","496","476","661031"
"1004246","0","3","7","2","0","0","96","117","73","205272"
"1004247","1","2","4","1","0","1","187","380","424","508045"
"1004248","1","2","4","2","1","0","209","487","374","600850"
"1004249","0","1","17","2","1","0","396","654","308","573886"
"1004250","0","5","0","2","4","1","606","1322","844","2156346"
"1004251","1","4","7","2","2","0","327","368","150","456898"
"1004252","0","3","3","1","3","0","352","525","284","551830"
"1004253","1","4","11","1","0","0","1263","1103","513","1629386"
"1004254","1","2","17","2","2","0","74","53","39","119846"
"1004255","1","5","12","2","1","1","185","123","74","258589"
"1004257","1","5","16","2","2","1","482","842","266","567971"
"1004258","1","2","17","1","2","0","880","1276","712","1883517"
"1004259","1","3","17","2","1","0","62","89","53","174728"
"1004260","1","2","16","2","3","1","1051","1488","715","1354381"
"1004261","0","3","6","2","3","0","268","948","1043","1892804"
"1004262","0","3","6","2","3","0","94","117","158","250783"
"1004263","1","2","7","2","4","0","165","104","37","241548"
"1004264","1","4","1","2","1","1","68","127","86","153279"
"1004265","1","2","12","2","1","0","380","639","648","1223771"
"1004266","1","6","13","2","1","1","291","270","92","347340"
"1004268","0","4","20","1","3","0","1001","1139","546","1390049"
"1004269","1","3","18","1","1","1","586","799","526","1136557"
"1004270","1","4","7","2","1","1","87","65","45","135287"
"1004271","1","3","7","1","2","0","1611","1983","1243","2416522"
"1004272","1","4","17","1","0","0","315","682","573","674006"
"1004274","0","4","1","2","3","1","547","772","403","685054"
"1004275","0","4","16","2","3","0","139","190","55","196983"
"1004276","0","4","0","2","4","1","321","364","151","445602"
"1004280","1","3","17","2","2","0","196","210","190","386870"
"1004281","1","6","13","0","4","0","670","766","365","909025"
"1004282","1","3","0","2","1","1","102","111","25","143641"
"1004284","1","5","7","1","1","0","111","640","641","879768"
"1004286","1","3","17","2","0","0","691","648","317","940186"
"1004287","1","2","7","2","2","1","418","1357","1112","2189401"
"1004288","0","2","9","2","1","0","94","91","59","153451"
"1004289","1","3","14","2","4","1","355","505","313","826938"
"1004290","1","2","17","2","1","0","182","265","184","334132"
"1004291","1","3","14","0","1","0","337","1018","783","1414153"
"1004292","1","2","0","2","3","1","235","413","332","625802"
"1004294","1","0","10","2","0","0","434","477","244","632462"
"1004295","1","1","18","2","3","0","149","157","41","102631"
"1004296","1","6","6","2","2","1","232","221","58","293082"
"1004297","1","4","15","1","3","1","132","162","88","216983"
"1004298","0","1","14","2","1","0","909","875","366","1575738"
"1004302","1","5","1","2","1","0","823","798","454","1334755"
"1004303","1","2","2","1","3","0","973","1296","818","1907226"
"1004304","1","1","0","2","2","0","129","85","54","183498"
"1004306","1","4","7","2","1","1","349","521","247","488887"
"1004307","1","2","0","1","1","0","105","123","105","170268"
"1004308","1","2","0","2","4","0","340","484","96","520203"
"1004309","1","2","0","2","3","0","422","448","240","716633"
"1004310","1","2","4","2","2","1","985","1477","679","1970968"
"1004311","1","5","13","1","0","0","134","235","237","381476"
"1004313","0","2","7","2","4","0","191","349","254","623959"
"1004315","1","1","4","2","2","0","334","413","364","685169"
"1004316","1","2","6","2","1","1","114","133","49","204263"
"1004317","0","3","14","1","0","0","142","238","244","349522"
"1004319","1","3","7","2","2","1","155","177","65","234934"
"1004320","1","2","5","2","1","0","79","267","325","674038"
"1004321","1","4","7","2","3","1","136","146","73","252418"
"1004322","0","5","6","1","1","0","1289","1543","858","1913779"
"1004323","1","1","4","2","2","0","256","468","439","770082"
"1004324","1","2","5","0","1","0","144","144","30","245440"
"1004326","0","4","13","1","1","1","482","397","140","502815"
"1004327","1","3","17","1","1","0","466","863","729","1227714"
"1004328","1","5","3","2","1","1","815","1285","769","1647463"
"1004329","0","2","14","1","0","1","564","772","506","986320"
"1004330","0","4","6","1","2","1","176","86","87","196396"
"1004331","1","3","6","1","3","0","89","79","25","189137"
"1004332","0","2","3","2","4","1","83","101","47","152637"
"1004333","1","5","2","2","1","1","337","770","653","1115846"
"1004334","1","2","1","2","0","0","548","618","483","845704"
"1004336","0","2","0","1","4","0","361","404","195","521209"
"1004337","1","1","20","2","4","0","995","1017","399","1222462"
"1004338","0","1","5","2","0","0","99","75","31","158509"
"1004339","1","2","2","2","3","0","77","292","249","433531"
"1004340","0","2","17","2","1","0","79","54","29","93987"
"1004341","1","3","17","2","1","0","104","153","97","215308"
"1004342","1","2","0","2","2","1","591","762","565","1561217"
"1004343","1","2","12","2","1","1","609","749","352","912835"
"1004345","0","2","14","1","1","0","1954","2146","816","2410609"
"1004346","1","1","17","1","2","1","245","203","140","419737"
"1004347","0","1","20","2","1","0","472","542","288","715692"
"1004348","1","4","0","2","1","1","142","142","21","160816"
"1004349","1","1","2","2","0","0","113","118","16","72650"
"1004350","1","1","2","2","4","0","148","242","175","360196"
"1004351","1","2","12","2","2","0","256","678","790","1402726"
"1004352","1","1","4","1","0","0","1249","1540","1046","2282284"
"1004353","1","2","7","0","1","0","211","498","469","878028"
"1004355","1","5","14","2","0","0","124","231","286","308629"
"1004356","1","3","16","2","0","1","844","1025","642","1464947"
"1004357","0","3","9","2","1","1","115","166","201","257004"
"1004358","1","3","17","2","0","0","145","150","57","143662"
"1004359","1","1","4","2","2","0","312","270","169","494230"
"1004360","0","2","9","1","1","0","544","695","427","701489"
"1004361","1","3","15","2","0","1","421","595","437","918657"
"1004362","1","2","17","1","4","0","616","881","763","1240553"
"1004363","1","3","14","2","2","1","510","588","461","1277715"
"1004366","1","1","15","1","0","0","62","95","94","156123"
"1004367","1","3","0","2","1","0","451","467","254","667847"
